Unnamed: 0,Albania,Argentina,Australia,Austria,Belgium,Bulgaria,Bahrain,Bosnia and Herzegovina,Belarus,Bolivia,Brazil,Botswana,Canada,Switzerland,Chile,China,Cameroon,Colombia,Costa Rica,Cyprus,Czech Republic,Germany,Denmark,Ecuador,"Egypt, Arab Rep.",Spain,Estonia,Finland,France,United Kingdom,Ghana,Greece,Guatemala,"Hong Kong SAR, China",Honduras,Croatia,Hungary,Indonesia,India,Ireland,Iceland,Israel,Italy,Jordan,Japan,Kazakhstan,Kenya,"Korea, Rep.",Kuwait,Sri Lanka,Lithuania,Luxembourg,Latvia,Morocco,Mexico,North Macedonia,Malta,Mongolia,Malaysia,Nigeria,Nicaragua,Netherlands,Norway,New Zealand,Peru,Philippines,Poland,Portugal,Paraguay,Romania,Russian Federation,Saudi Arabia,Singapore,Serbia,Slovakia,Slovenia,Sweden,Thailand,Tunisia,Turkey,"Taiwan, China",Ukraine,Uruguay,United States,South Africa
2016Q4,1.067186,12.72958,0.907376,1.015638,1.026409,1.05034,1.042527,1.018172,0.838382,5.410857,5.556021,1.009404,1.048087,0.988712,0.953118,0.922951,1.011935,1.072921,1.006343,0.99777,1.011775,1.019063,1.06284,1.441704,0.565827,1.006153,1.030502,1.002318,1.017245,0.95347,1.766543,0.991846,1.083433,0.915551,2.564552,1.001552,1.023881,1.337891,1.245746,0.944078,1.002882,0.993096,1.01304,1.005433,1.00282,3.575284,1.027002,1.026246,0.87794,1.087626,1.019251,1.006103,1.02281,1.042994,0.918979,1.373006,1.027943,1.071385,1.031584,1.606596,2.156711,1.007174,0.949856,1.150951,1.31124,0.9503,1.00681,1.002594,1.071361,5.291195,0.711149,0.97956,1.015882,1.027475,0.999787,1.06484,0.85142,1.494017,1.058234,1.742419,1.006669,1.074105,1.00047,0.988873,1.08513
2017Q1,1.058973,13.4701,0.920999,1.016078,1.03367,1.060952,1.067872,1.017288,0.857518,5.498643,5.580495,0.983053,1.057782,0.988125,0.970499,0.938426,1.041767,1.089376,0.996864,1.007071,1.015282,1.021794,1.067889,1.485905,0.62756,1.012099,1.045812,1.00627,1.019765,0.957806,1.739555,0.993203,1.091686,0.923145,2.586239,0.996703,1.0365,1.356541,1.288334,0.951258,1.023105,1.003686,1.01319,1.009019,1.000689,3.68711,1.050448,1.035897,0.959858,1.070972,1.039418,1.010912,1.020786,1.046182,0.935796,1.38673,1.034233,1.116734,1.05498,1.642355,2.200681,1.009434,0.968675,1.165348,1.319496,0.956476,1.015869,1.006009,1.079457,5.319333,0.727466,0.998295,1.035133,1.039358,1.000888,1.060391,0.855021,1.500877,1.076515,1.745687,1.000356,1.155695,1.043917,0.993896,1.105898
2017Q2,1.067739,14.05641,0.915021,1.024834,1.038389,1.074807,1.052054,1.020054,0.872808,5.525888,5.604274,0.968918,1.058047,0.986714,0.980131,0.942547,0.973531,1.097879,0.997683,1.003639,1.021556,1.027353,1.072927,1.469727,0.66057,1.014887,1.062248,1.006155,1.021432,0.958418,1.838487,0.995032,1.091654,0.930659,2.600488,1.011703,1.051274,1.362881,1.278746,0.962806,1.014274,1.010413,1.016978,1.013511,1.002521,3.733937,1.080555,1.036099,0.907649,1.109442,1.053493,1.016297,1.033222,1.040155,0.945214,1.393596,1.039985,1.185762,1.054473,1.638231,2.207431,1.017349,0.966372,1.160508,1.330067,0.958613,1.021868,1.014327,1.080164,5.371058,0.725978,0.976517,1.028796,1.043057,1.003741,1.063079,0.85992,1.498472,1.092095,1.784057,0.979588,1.176365,1.041432,0.996514,1.11808
2017Q3,1.069247,15.18648,0.917701,1.031299,1.039544,1.08665,1.065346,1.040901,0.898079,5.715038,5.609225,0.959334,1.05941,0.993075,0.989312,0.951921,0.967612,1.110634,1.007761,1.01076,1.027554,1.032013,1.069206,1.45689,0.697542,1.014408,1.055488,1.008603,1.022473,0.959089,1.920536,0.997965,1.101432,0.936046,2.642704,1.015228,1.059657,1.374036,1.296711,0.949199,1.053523,0.999453,1.020354,1.022992,1.005986,3.840207,1.082723,1.052112,0.916381,1.144037,1.065718,1.009144,1.043358,1.037949,0.95523,1.42278,1.043595,1.088344,1.056575,1.664795,2.209448,1.01889,0.967616,1.177843,1.344081,0.966223,1.028363,1.019213,1.084327,5.525448,0.730056,1.009705,1.017576,1.043726,1.010152,1.074416,0.854257,1.509949,1.108367,1.855433,0.987718,1.233486,1.060907,1.001628,1.138289
2017Q4,1.073629,15.88824,0.919026,1.035828,1.039823,1.106927,1.09964,1.04627,0.933589,5.678796,5.704197,0.983449,1.074169,0.992856,0.991657,0.961471,1.017678,1.123698,1.003686,1.0057,1.033454,1.036399,1.069669,1.467278,0.71286,1.023469,1.0745,1.015118,1.023946,0.967838,1.880124,0.999594,1.109885,0.941202,2.666668,1.018332,1.06979,1.389523,1.303551,0.959423,1.037264,0.994772,1.024067,1.024471,1.00392,4.170112,1.090846,1.045792,0.990413,1.122269,1.073217,1.015439,1.052256,1.040215,0.964744,1.416847,1.047871,1.174706,1.051983,1.695481,2.279901,1.024854,0.985521,1.188279,1.355985,0.967961,1.024975,1.020765,1.079694,5.547847,0.744468,1.049829,1.050233,1.054826,1.013189,1.090606,0.865005,1.524829,1.117881,1.93987,0.998518,1.292906,1.08191,1.007786,1.149709
2018Q1,1.081287,17.63289,0.92801,1.040666,1.044228,1.086878,1.116764,1.052843,0.961567,5.789321,5.78936,0.97621,1.076649,0.992293,0.997856,0.975018,1.020583,1.144183,1.028708,1.013178,1.041257,1.040921,1.067844,1.492499,0.715656,1.02206,1.08933,1.019902,1.028059,0.970016,1.980765,0.993034,1.106555,0.957128,2.640624,1.023168,1.080404,1.403741,1.326975,0.970149,1.062305,1.000195,1.026322,1.033346,1.00602,4.032117,1.101793,1.043841,1.036661,1.155219,1.081849,1.024518,1.057505,1.052307,0.978726,1.446051,1.048103,1.242072,1.054115,1.752597,2.254605,1.035944,1.002476,1.182067,1.363359,0.982991,1.02754,1.028232,1.085626,5.617534,0.772614,1.122906,1.039198,1.05851,1.019883,1.088704,0.874124,1.514201,1.160233,1.978605,0.99396,1.32894,1.111546,1.014209,1.148428
2018Q2,1.080282,19.77144,0.933101,1.037023,1.053342,1.134336,1.111838,1.059884,0.992435,5.796034,5.885019,0.95674,1.084256,0.997858,1.000533,0.97635,1.024987,1.149001,1.020777,1.018252,1.047544,1.046075,1.07237,1.491475,0.74666,1.027146,1.105483,1.024793,1.029732,0.976318,1.974423,0.993915,1.104688,0.96549,2.659913,1.029003,1.102107,1.416662,1.345174,0.965287,1.036367,1.008902,1.030635,1.040363,1.003945,4.182774,1.125367,1.046164,1.051432,1.146898,1.089037,1.037931,1.073902,1.051393,0.992019,1.466583,1.055952,1.230079,1.059968,1.838024,2.28266,1.034752,1.024692,1.186223,1.369163,0.996075,1.031103,1.031017,1.099739,5.745533,0.807462,1.176733,1.064426,1.061772,1.025025,1.080694,0.877504,1.526883,1.174274,2.064391,0.986575,1.38147,1.118304,1.021359,1.168258
2018Q3,1.085408,21.85573,0.942856,1.045233,1.054454,1.150985,1.130181,1.058786,1.004414,5.775033,5.894316,0.981178,1.085902,0.999849,0.998149,0.984742,0.984805,1.163171,1.015223,1.020495,1.053681,1.052705,1.083231,1.497631,0.797208,1.030196,1.109397,1.032494,1.033737,0.981284,2.076927,0.99386,1.11495,0.971277,2.671967,1.037583,1.113726,1.434051,1.366879,0.967743,1.073654,1.003352,1.029746,1.044418,1.002782,4.338108,1.130889,1.054693,1.085172,1.153511,1.103468,1.028676,1.08413,1.05107,1.006176,1.453209,1.063745,1.199585,1.072567,1.8516,2.297951,1.045932,1.052814,1.199401,1.365287,1.010241,1.039326,1.036742,1.095309,5.875709,0.820313,1.176239,1.081469,1.069655,1.032284,1.097922,0.878255,1.541328,1.197991,2.227237,0.967987,1.432881,1.145031,1.025764,1.182423
2018Q4,1.086313,24.24551,0.950811,1.054183,1.063576,1.129429,1.109936,1.070117,1.03598,5.75582,5.97247,0.98293,1.071501,1.001498,0.996147,0.991999,1.042413,1.169901,1.023486,1.015669,1.060686,1.0604,1.088081,1.504715,0.813464,1.036127,1.134665,1.039909,1.036883,0.989438,2.065375,0.996822,1.124768,0.974752,2.727823,1.035078,1.11949,1.43705,1.37339,0.964433,1.065251,1.012569,1.031482,1.04492,1.000513,4.393073,1.127134,1.045517,1.026497,1.182232,1.113888,1.029381,1.094141,1.048788,1.021252,1.474062,1.069436,1.265737,1.058008,1.875055,2.301971,1.051437,1.048479,1.191662,1.373809,1.005147,1.044364,1.037997,1.129122,5.931085,0.826029,1.175443,1.093709,1.073147,1.032626,1.112551,0.88599,1.539936,1.210708,2.27959,0.994242,1.468063,1.161031,1.0302,1.192966
2019Q1,1.083646,26.34155,0.959237,1.053049,1.062153,1.181453,1.12106,1.078874,1.046321,5.734002,5.977902,1.000442,1.086213,1.000447,1.013854,0.987013,0.996683,1.179596,1.037362,1.028407,1.08105,1.061875,1.084452,1.497714,0.818308,1.041056,1.138791,1.038355,1.040821,0.989648,2.123372,1.00068,1.129036,0.977264,2.719857,1.03862,1.140132,1.441149,1.327264,0.982279,1.083035,1.029042,1.034825,1.045123,1.007723,4.327339,1.138567,1.039303,1.036087,1.188223,1.113691,1.032436,1.116439,1.057679,1.025799,1.465662,1.072935,1.351637,1.057094,1.90779,2.350541,1.069007,1.039122,1.19748,1.386741,1.001567,1.055313,1.048958,1.140034,5.967523,0.827246,1.1134,1.069106,1.08218,1.046956,1.109847,0.898078,1.537952,1.233193,2.351805,0.98443,1.496646,1.193456,1.03374,1.198178
2019Q2,1.09664,29.27653,0.969508,1.055465,1.068513,1.215104,1.128187,1.087361,1.083737,5.734119,6.098875,0.973272,1.096329,0.997903,1.019852,0.990817,1.018084,1.198592,1.044969,1.030922,1.088658,1.068189,1.085472,1.502476,0.831342,1.040677,1.152039,1.042334,1.043395,0.998233,2.254679,1.001648,1.145821,0.987331,2.760756,1.047904,1.161108,1.448341,1.373239,0.992984,1.092098,1.025949,1.034868,1.051904,1.008407,4.664157,1.161269,1.040362,1.073166,1.198805,1.128212,1.034947,1.119451,1.069497,1.038938,1.469881,1.080209,1.337147,1.05628,2.063062,2.416045,1.068554,1.024051,1.215463,1.393612,1.006729,1.076768,1.046813,1.136762,6.14927,0.843455,1.144804,1.06837,1.091136,1.050257,1.103574,0.899415,1.552068,1.261477,2.377547,0.983532,1.517091,1.205772,1.038884,1.22161
2019Q3,1.092575,32.19221,0.975931,1.065939,1.076374,1.166704,1.118072,1.084437,1.10017,5.753165,6.220991,0.979667,1.096868,0.995176,1.029599,0.997039,1.039493,1.208378,1.05302,1.034305,1.09468,1.076184,1.089651,1.496776,0.844412,1.041978,1.152652,1.045754,1.047082,1.003214,2.262574,0.990898,1.160039,0.993489,2.811482,1.058145,1.166265,1.444908,1.375043,0.994655,1.138867,1.03401,1.039349,1.051675,1.007495,4.52432,1.189911,1.039293,1.03979,1.203293,1.128564,1.03959,1.126468,1.056739,1.049179,1.479301,1.089398,1.359478,1.06276,2.044612,2.424734,1.075455,1.013124,1.228238,1.396026,1.014253,1.075559,1.055195,1.125956,6.243475,0.837563,1.152279,1.072697,1.093132,1.053325,1.12512,0.901107,1.545103,1.287295,2.46779,0.98273,1.543695,1.244686,1.042118,1.237473
2019Q4,1.115304,36.46736,0.969343,1.069672,1.083052,1.191285,1.107596,1.095173,1.106989,5.735449,6.238773,0.962901,1.106338,0.994398,1.03808,1.002877,1.046734,1.224775,1.052581,1.027748,1.102249,1.083534,1.097302,1.519297,0.858694,1.051504,1.162012,1.05224,1.049818,1.008786,2.185857,0.993007,1.174878,0.991745,2.849403,1.063036,1.16128,1.449578,1.398228,1.015742,1.111695,1.014585,1.04782,1.049767,1.014961,4.706758,1.187033,1.036175,1.037309,1.226862,1.140131,1.039469,1.134222,1.053891,1.056836,1.475469,1.092656,1.381846,1.073217,2.06093,2.43801,1.080257,1.025763,1.233365,1.397713,1.005468,1.078646,1.05537,1.140793,6.414711,0.833216,1.160702,1.063343,1.099425,1.061446,1.141735,0.906103,1.55066,1.299827,2.533722,0.985885,1.536254,1.271094,1.045401,1.251494
2020Q1,1.100817,39.6981,0.975323,1.077218,1.085847,1.209558,1.087754,1.086572,1.162891,5.629723,6.425716,1.011595,1.094606,0.991114,1.072873,1.003057,1.057009,1.225588,1.06049,1.034835,1.12345,1.090584,1.115592,1.491143,0.871852,1.052743,1.135037,1.061549,1.062693,1.019395,2.261448,0.995862,1.172007,0.999612,2.87018,1.070164,1.206201,1.453133,1.394078,0.995675,1.13108,1.044596,1.047232,1.050352,1.018298,4.814993,1.202491,1.035294,0.996727,1.232277,1.145096,1.051082,1.153896,1.059755,1.078329,1.509099,1.097941,1.370462,1.067214,2.083693,2.49472,1.088543,1.026292,1.241425,1.410531,1.012894,1.08498,1.06467,1.136329,6.269812,0.827849,1.080335,1.052308,1.118171,1.07965,1.121652,0.916878,1.540835,1.326366,2.603955,0.983332,1.584488,1.307597,1.050364,1.266462
2020Q2,1.080769,40.95332,0.967333,1.097662,1.080282,1.235149,0.993016,1.083135,1.201465,5.540814,6.530929,1.056136,1.082293,0.986526,1.134331,0.985675,1.017327,1.196162,1.030349,1.00423,1.134324,1.101811,1.117001,1.490541,0.8798,1.050253,1.11862,1.066914,1.101722,1.094381,2.281728,0.990875,1.185699,0.995519,2.898354,1.061331,1.244021,1.422856,1.390919,0.993317,1.121082,1.047564,1.057999,1.033522,1.022939,4.650615,1.224725,1.057049,0.743422,1.219787,1.150589,1.114691,1.140766,1.060015,1.084244,1.451,1.099695,1.450624,1.035845,2.151553,2.529361,1.08822,0.977257,1.241593,1.421373,1.027016,1.112764,1.084771,1.153616,6.111409,0.810086,0.934382,1.029873,1.114897,1.069839,1.123662,0.924885,1.506633,1.333442,2.634072,1.003446,1.605207,1.347829,1.046147,1.270504
2020Q3,1.107162,44.56268,0.973556,1.09893,1.090642,1.252084,1.038865,1.083533,1.216875,5.653088,6.571645,0.984791,1.108603,0.989526,1.144889,1.002984,1.055782,1.213988,1.051906,1.014109,1.141991,1.084701,1.125951,1.497713,0.881148,1.05398,1.146777,1.060215,1.062964,1.051266,2.385629,0.993831,1.195451,0.993253,2.917707,1.045544,1.238655,1.433881,1.421342,0.980772,1.180617,1.039307,1.055101,1.038702,1.019217,4.899032,1.222502,1.064394,0.92136,1.246519,1.141683,1.069154,1.143393,1.048828,1.104366,1.505045,1.103447,1.449149,1.050004,2.187308,2.552981,1.096667,0.98722,1.252485,1.457628,1.024392,1.12955,1.070605,1.159877,6.524608,0.834814,1.075753,1.034112,1.115197,1.076687,1.119483,0.91146,1.523632,1.369796,2.852245,1.008574,1.683334,1.358497,1.055363,1.295101
2020Q4,1.112153,48.91084,0.987372,1.098104,1.101285,1.256966,1.083938,1.094894,1.266409,5.632028,6.670118,1.046753,1.125462,0.991253,1.152035,1.007554,1.084961,1.243238,1.07724,1.010394,1.155679,1.093893,1.12568,1.512557,0.906149,1.065027,1.152349,1.058671,1.076382,1.046961,2.499894,0.980802,1.189493,0.985184,2.973135,1.066658,1.252199,1.449492,1.464732,1.003511,1.171598,1.027085,1.062366,1.045559,1.016904,4.960127,1.257807,1.063412,0.930616,1.274461,1.150834,1.107039,1.151959,1.075006,1.107913,1.499865,1.10926,1.404402,1.057071,2.276505,2.57136,1.102276,1.005655,1.243195,1.492341,1.027891,1.14606,1.07241,1.192542,6.796505,0.867026,1.093437,1.039814,1.127045,1.087019,1.154743,0.925054,1.535806,1.377541,3.029597,1.013974,1.811339,1.388586,1.062749,1.332807
2021Q1,1.118325,56.87659,1.007716,1.09795,1.108262,1.283817,1.120999,1.115337,1.305105,5.689883,7.171999,1.063243,1.159972,0.994773,1.160996,1.025207,1.073519,1.260963,1.070576,1.027863,1.160336,1.110453,1.137471,1.501101,0.918404,1.074505,1.154613,1.064581,1.086494,1.056456,2.556486,0.972302,1.200325,0.992628,2.91497,1.056333,1.261819,1.4834,1.513998,0.977957,1.191978,1.037854,1.066827,1.057672,1.018962,5.091594,1.245593,1.067153,,1.309321,1.172123,1.099297,1.159214,1.069251,1.119324,1.531317,1.116145,1.541074,1.082723,2.332004,2.588389,1.115626,1.083704,1.246483,1.515779,1.033312,1.158665,1.093607,1.215233,6.605005,0.921544,1.137844,1.07994,1.148647,1.084567,1.136069,0.939205,1.541216,1.374997,3.155215,1.014921,1.930893,1.445458,1.076702,1.343828
2021Q2,1.142136,65.39468,1.029527,1.101426,1.115874,1.308225,1.140413,1.131056,1.380417,5.84935,7.209558,1.0873,1.185989,1.003,1.206983,1.036114,1.059141,1.293377,1.074101,1.038152,1.177681,1.111191,1.140867,1.514959,0.922818,1.068748,1.171967,1.079467,1.091077,1.038984,2.626479,0.99776,1.211141,1.002044,2.987999,1.064891,1.301338,1.504673,1.500189,0.989943,1.174261,1.069751,1.066943,1.060922,1.019143,5.315886,1.269898,1.080295,,1.309831,1.218329,1.113176,1.171462,1.073437,1.131498,1.553165,1.116188,1.521853,1.100029,2.367515,2.582916,1.120609,1.119973,1.267819,1.558114,1.056606,1.168402,1.08938,1.240228,6.600449,0.982529,1.167337,1.132253,1.170203,1.090984,1.156509,0.934284,1.546149,1.399034,3.292879,1.021529,2.027381,1.531625,1.093047,1.379254
2021Q3,1.13917,69.16456,1.044903,1.110581,1.126366,1.348279,1.160944,1.147024,1.40659,5.889069,7.340666,1.102661,1.201392,1.003494,1.219061,1.050562,1.082912,1.328249,1.080382,1.047104,1.187847,1.132889,1.160187,1.544778,0.946344,1.081165,1.218994,1.090301,1.090592,1.045957,2.729199,1.002278,1.223852,0.999679,3.067404,1.085014,1.316707,1.535251,1.544245,1.001952,1.262486,1.055721,1.070523,1.064501,1.016387,5.717147,1.295062,1.093396,,1.330978,1.231254,1.144921,1.189603,1.088493,1.151024,1.550596,1.126016,1.627653,1.126111,2.42051,2.614336,1.130602,1.152728,1.306001,1.58765,1.051295,1.186033,1.093914,1.28846,6.766567,1.026977,1.223741,1.146301,1.188391,1.109047,1.163974,0.94261,1.550899,1.426813,3.575725,1.031801,2.107406,1.529405,1.109202,1.385125
2021Q4,1.160615,75.82934,1.038435,1.124171,1.145729,1.376619,1.225258,1.166692,1.494991,5.980914,7.372663,1.17372,1.224461,1.005843,1.214547,1.065775,1.104964,1.370165,1.09798,1.060174,1.18067,1.146726,1.172876,1.58447,0.965626,1.109293,1.267789,1.104184,1.093137,1.05717,2.859185,1.038682,1.234837,1.007205,3.126991,1.094343,1.356626,1.579923,1.594184,1.026476,1.273309,1.065313,1.071833,1.075581,1.013363,5.694336,1.309763,1.095484,,1.447892,1.268357,1.178337,1.237594,1.113368,1.163106,1.544898,1.137515,1.882252,1.145082,2.462969,2.718138,1.137041,1.29597,1.308693,1.617089,1.045992,1.195769,1.09479,1.293492,7.05444,1.070541,1.243893,1.164311,1.225091,1.12969,1.188882,0.957677,1.573396,1.437559,4.245171,1.040663,2.260388,1.57664,1.12849,1.394629
2022Q1,1.219877,87.35815,1.079486,1.144188,1.166955,1.434177,1.271273,1.206825,1.517192,6.128934,7.532295,1.211045,1.259843,1.018066,1.234901,1.064923,1.123514,1.433141,1.120628,1.080682,1.231664,1.161802,1.209413,1.611058,1.012125,1.116479,1.324082,1.1177,1.10314,1.073047,3.028967,1.061378,1.25892,1.001688,3.172023,1.12188,1.417303,1.603334,1.650015,1.039416,1.323627,1.08982,1.086924,1.078423,1.021819,6.099818,1.339792,1.09462,,1.597338,1.358066,1.180148,1.273313,1.088434,1.190825,1.553582,1.154532,1.700669,1.174992,2.552197,2.762025,1.165873,1.484717,1.324043,1.620023,1.076003,1.205642,1.113957,1.329309,7.338095,1.160211,1.354196,1.211687,1.233482,1.14596,1.183373,0.967158,1.600712,1.457774,5.317148,1.050264,2.432612,1.556712,1.151361,1.400047
2022Q2,1.246788,101.5915,1.118797,1.161278,1.183583,1.508752,1.294828,1.274883,1.573555,6.083931,7.876321,1.290683,1.298721,1.028287,1.268706,1.072353,1.14272,1.487982,1.154046,1.099441,1.257993,1.177373,1.248923,1.628498,1.087981,1.115112,1.385768,1.13086,1.114489,1.095325,3.221569,1.073239,1.281441,1.012948,3.262326,1.167562,1.468377,1.6734,1.686112,1.074402,1.294507,1.101741,1.098598,1.085741,1.019288,6.549135,1.374672,1.103609,,1.970815,1.423312,1.204583,1.325835,1.102036,1.21641,1.61577,1.177417,1.857083,1.197744,2.633872,2.832838,1.171314,1.492295,1.343357,1.634475,1.10987,1.287664,1.141236,1.356233,7.655629,1.162106,1.468851,1.266954,1.291607,1.178188,1.223072,0.992052,1.626743,1.493864,6.576613,1.039675,2.783731,1.561914,1.176706,1.451183
2022Q3,1.261124,121.1758,1.116621,1.186368,1.199717,1.563156,1.237346,1.283938,1.623721,6.126975,7.992075,1.249518,1.283262,1.02999,1.308087,1.072539,1.112884,1.533477,1.167645,1.125135,1.301814,1.184882,1.281471,1.608459,1.109685,1.122893,1.429418,1.155018,1.130033,1.111491,3.515778,1.088183,1.308287,1.032843,3.368657,1.187461,1.544951,1.699346,1.701547,1.07085,1.380402,1.117442,1.093961,1.101874,1.012282,6.715869,1.387727,1.094175,,2.241925,1.457338,1.210332,1.375583,1.132822,1.22742,1.694148,1.193275,2.030051,1.190356,2.739094,2.888444,1.199276,1.592368,1.36651,1.639142,1.112507,1.32001,1.15235,1.357502,7.817424,1.143711,1.407068,1.240605,1.332734,1.196826,1.266113,1.012925,1.63986,1.524476,7.626656,1.045715,2.905294,1.600092,1.189628,1.453367
2022Q4,1.281721,143.6908,1.132923,1.203241,1.211625,1.646917,1.205431,1.324771,1.635608,6.264041,8.057276,1.320428,1.274063,1.032579,1.311972,1.066863,1.166744,1.555665,1.153427,1.121735,1.317748,1.215442,1.244535,1.622186,1.162844,1.159435,1.456016,1.16919,1.142208,1.134718,3.911289,1.093511,1.324096,1.027771,3.404038,1.228102,1.573274,1.71026,1.704829,1.076041,1.351439,1.122263,1.123846,1.10271,1.026246,7.110148,1.373894,1.099556,,2.309752,1.463609,1.223546,1.388184,1.153501,1.235981,1.793438,1.206966,2.071767,1.177373,2.738075,2.95784,1.218679,1.417116,1.373725,1.665638,1.115026,1.385931,1.180633,1.372994,7.941851,1.158927,1.343904,1.214697,1.37419,1.222214,1.272961,1.026075,1.637209,1.584476,8.450176,1.050379,3.088928,1.639169,1.200928,1.460291
2023Q1,1.293561,170.2168,1.153626,1.240799,1.232693,1.679622,1.194203,1.306549,1.674532,6.142818,8.032495,1.307735,1.27571,1.036805,1.351265,1.068254,1.161776,1.583856,1.157851,1.138338,1.370996,1.237771,1.233022,1.637764,1.360949,1.186965,1.497167,1.187213,1.162337,1.155018,4.424298,1.11303,1.35234,1.020618,3.447197,1.263317,1.621542,1.717507,1.721521,1.088263,1.410611,1.140529,1.137631,1.101966,1.040054,7.018536,1.413193,1.10727,,2.38851,1.534099,1.252833,1.409735,1.144499,1.242382,1.775831,1.221118,2.291445,1.17028,2.826124,3.021471,1.250735,1.396157,1.398835,1.725521,1.146057,1.419682,1.209688,1.391357,8.370481,1.173181,1.340173,1.225441,1.413935,1.278924,1.314882,1.04212,1.644888,,9.520365,1.051201,,1.653021,1.212605,1.482336
2023Q2,1.311604,213.1294,1.135874,1.250954,1.227608,1.629825,1.146386,1.263051,1.734525,6.019845,8.172305,1.350305,1.284924,1.036749,1.369942,1.057761,,1.588799,1.145958,1.142732,1.386506,1.256503,1.208632,1.63866,1.394443,1.187605,1.501595,1.188673,1.181436,1.182238,4.467274,1.131237,1.37381,1.041548,3.521647,1.274767,1.702695,1.698425,1.683165,1.112683,1.411152,1.143205,1.142406,1.103717,1.054826,6.914199,1.426867,1.110029,,2.292895,1.528414,1.277848,1.412437,1.151268,1.254689,1.738407,1.24351,2.25232,1.149845,2.971298,3.048099,1.272977,1.321647,1.427096,1.737218,1.158755,1.464136,1.227807,1.389093,8.455372,1.208842,1.30163,1.249121,1.427154,1.292184,1.34023,1.04983,1.643859,,10.02922,1.062846,,1.639365,1.217659,1.497177
2023Q3,,,,,,,,,,,,,,,1.367982,1.057536,,1.593868,1.147957,,,1.266822,,,,1.191834,,,1.188486,1.199245,,,,1.055318,,,,1.691993,,,,1.161577,,,1.060116,,,,,,1.524784,,,,,,,2.206198,1.16724,,,1.288325,,,,1.153601,,,,,,,1.252889,,1.317866,1.360163,,1.655124,,,,,,1.228174,
2023Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
